120,10
80,10
121,11
110,11
110,11
110,11
110,11
99,11
120,12
156,13
130,13
130,13
120,15
120,15
192,16
192,16
176,16
187,17
153,17
180,18
144,18
228,19
209,19
209,19
152,19
160,20
264,22
264,22
242,22
220,22
176,22
176,22
253,23
207,23
264,24
240,24
192,24
250,25
225,25
312,26
286,26
286,26
208,26
208,26
324,27
290,29
232,29
360,30
300,30
270,30
